Date,price,short_ma,long_ma,position,signal,executed_position,market_return,strategy_return_gross,trade_occurred,transaction_cost,strategy_return_net,strategy_equity,buy_hold_equity
2018-12-18,226.8645782470703,241.38666717529296,243.86678024291993,0,0.0,0.0,-0.0010966050459553234,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.2310778197039238
2018-12-19,223.4671173095703,240.7363461303711,243.78630332946778,0,0.0,0.0,-0.014975722361557642,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.2126415400705661
2018-12-20,219.8295440673828,240.02074676513672,243.6880776977539,0,0.0,0.0,-0.01627789039381733,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.1929022939943077
2018-12-21,215.32534790039062,239.3769317626953,243.56153717041016,0,0.0,0.0,-0.02048949419470003,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.1684603293666669
2018-12-24,209.63583374023438,238.72836395263673,243.3856103515625,0,0.0,0.0,-0.026422872251845697,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.137586251352462
2018-12-26,220.22763061523438,238.22439544677735,243.26417922973633,0,0.0,0.0,0.050524744200576954,0.0,0.0,0.0,0.0,1.1233887477081888,1.1950625057081383
2018-12-27,221.91835021972656,237.7818133544922,243.15910278320314,0,0.0,0.0,0.007677145686801223,0.0,0.0,0.0,0.0,1.1233887477081888,1.2042371746692935
2018-12-28,221.63214111328125,237.2267803955078,243.0588286590576,0,0.0,0.0,-0.0012897045519756345,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.2026840645034642
2018-12-31,223.57334899902344,236.70968048095702,242.96957710266113,0,0.0,0.0,0.008758693012625773,0.0,0.0,0.0,0.0,1.1233887477081888,1.2132180050156272
2019-01-02,223.80593872070312,236.26927307128906,242.8801796722412,0,0.0,0.0,0.0010403284770794663,0.0,0.0,0.0,0.0,1.1233887477081888,1.2144801502551505
2019-01-03,218.46530151367188,235.72472106933594,242.78042922973634,0,0.0,0.0,-0.023862803809223565,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.1854992486994156
2019-01-04,225.7830352783203,235.34858123779296,242.7152400970459,0,0.0,0.0,0.03349609166282397,0.0,0.0,0.0,0.0,1.1233887477081888,1.2252088402000603
2019-01-07,227.56320190429688,235.0329461669922,242.66124389648436,0,0.0,0.0,0.007884412678668129,0.0,0.0,0.0,0.0,1.1233887477081888,1.2348688923137499
2019-01-08,229.7012176513672,234.90753204345702,242.6477294921875,0,0.0,0.0,0.009395261312808767,0.0,0.0,0.0,0.0,1.1233887477081888,1.2464708082440963
2019-01-09,230.7747344970703,234.7189193725586,242.66435066223144,0,0.0,0.0,0.004673535720356892,0.0,0.0,0.0,0.0,1.1233887477081888,1.2522962340908073
2019-01-10,231.58883666992188,234.6310806274414,242.6539284515381,0,0.0,0.0,0.003527691948712386,0.0,0.0,0.0,0.0,1.1233887477081888,1.2567139494332122
2019-01-11,231.6782684326172,234.5711782836914,242.66382942199706,0,0.0,0.0,0.00038616612087727376,0.0,0.0,0.0,0.0,1.1233887477081888,1.2571992497841171
2019-01-14,230.2648162841797,234.41345642089843,242.6700562286377,0,0.0,0.0,-0.006100926763653702,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.249529169233864
2019-01-15,232.90383911132812,234.2576419067383,242.67484718322754,0,0.0,0.0,0.011460816592542278,0.0,0.0,0.0,0.0,1.1233887477081888,1.263849793869485
2019-01-16,233.4674530029297,234.06187103271483,242.7074878692627,0,0.0,0.0,0.002419942469613634,0.0,0.0,0.0,0.0,1.1233887477081888,1.2669082376608822
2019-01-17,235.2386474609375,233.9303399658203,242.73444137573242,0,0.0,0.0,0.007586472697697966,0.0,0.0,0.0,0.0,1.1233887477081888,1.2765196024163852
2019-01-18,238.36968994140625,233.83474822998048,242.7647543334961,0,0.0,0.0,0.013310068367863304,0.0,0.0,0.0,0.0,1.1233887477081888,1.293510165597465
2019-01-22,235.1492462158203,233.64397583007812,242.76979804992675,0,0.0,0.0,-0.013510290366101296,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.2760344676687394
2019-01-23,235.6412811279297,233.3582733154297,242.80339233398436,0,0.0,0.0,0.002092436697236133,0.0,0.0,0.0,0.0,1.1233887477081888,1.2787044890158277
2019-01-24,235.76646423339844,233.08414672851563,242.83197120666503,0,0.0,0.0,0.0005312443764926567,0.0,0.0,0.0,0.0,1.1233887477081888,1.2793837935848134
2019-01-25,237.7614288330078,232.89865692138673,242.85223526000976,0,0.0,0.0,0.008461613088596165,0.0,0.0,0.0,0.0,1.1233887477081888,1.2902094442379484
2019-01-28,235.95436096191406,232.76934478759765,242.86959045410157,0,0.0,0.0,-0.007600340727944355,-0.0,0.0,0.0,-0.0,1.1233887477081888,1.2804034128513282
